book,chapter,id,problem,problem_ancient,problem_modern,answer,explanation,,,,,,
数学九章,数学九章巻八上,计立方营,问一军三将将三十三队队一百二十五人遇暮立营人占立地方八尺须令队间容队师居中央欲知营方几何,,,方营一百七十一丈　队方九丈,以少广求之置人占方幂乘每队人为队实以一为隅开平方所得为队方图【或开不尽就为全尽】次置队数乘将数又四因之増三为寔以二为从隅开平方得率以乘队方面为营方面【开不尽为全数】　　按旧图各队四眼内每人作一小圆为识今去之总图内各队仍画四眼今只以一小方为一队旧总图太大难于捡阅今收入半页内又按总图内系百队筭内只有九十九队图中应虚一队旧本未详　　草曰置人占八尺自乘得六十四尺为人占方幂以乘每队一百二十五人得八千尺为寔以一为隅开平方歩法常超一位今隅超一度至寔之百下约寔置商八十尺以商八十生隅一得八十为方乃命上商除寔讫实余一千六百次以商生隅入方得一百六十毕方一退隅再退之复于上商之次续商九尺乃以续商九生隅一入方得一百六十九乃命续商除寔讫得八十九尺不尽七十九尺就为九十尺得队方面次置三十三队乘三将得九十九又四因得三百九十六増三得三百九十九为寔以二为从方一为从隅开平方歩法以从方进一位至寔之十下隅隅超一位至寔之百下乃约寔置商一十生隅一入方得一十二乃命上商除寔讫余二百七十九又以商一十生隅入方得二十二毕方一退隅再退之续于寔上商九队以续商九生隅入方得三十一乃命续商除寔适尽得一十九乘队方面九十得一千七百十尺展为营方一百七十一丈合问,,,,,,
数学九章,数学九章巻八上,方变鋭阵,问歩兵五军军一万二千五百人作方阵人立地方八尺欲变为前后鋭阵阵后阔令多原方面半倍阵间仍容骑路五丈以上顺鋭形出入求方阵面鋭阵长及前后鋭阵各布兵几何,,,方面二百丈　方面布兵二百五十人　鋭后广二百丈　鋭广列共三百六十二人鋭通正长三百丈　骑路二条各阔五丈三尺　内鋭阵广一百四十五丈六尺列一百八十二人长一百四十五丈六尺计布兵一万六千六百五十三人　外鋭两广各七十二丈列九十人计布兵四万五千八百四十七人　　按鋭阵数惟内鋭数合外鋭通广丈数及布兵数皆不合详见草后,以少广求之置兵开平方得方面人数【开不尽方为补队】以人立尺数乘之为原方面置原方面以欲多数加之为鋭后阔亦为通长倍马路减之余为实以人立尺约为阔布兵不尽半归马路以四约阔布兵得外鋭一边人倍一边人并不归为内鋭长阔人数副置减一余乘其副得数半之为内鋭布兵以减总兵余为外鋭布兵　　计立六万二千五百人鋭后广通长各三百丈内鋭立一万六千六百五十三人外鋭立四万五千八百四十七人【按旧图式不细且在题后今改正移于此】　　草曰置一军一万二千五百以五军因之得总兵六万二千五百人为寔开平方得二百五十人以人立八尺乘之得方面二百丈置二百丈加半倍一百丈得三百丈为鋭阵后阔亦为鋭阵道长先倍骑路五丈得一十丈以减后阔二百丈余二百九十丈为实以人立八尺约之得三百六十二为鋭后阔布兵不尽四尺以半之得二尺軰归骑路作五丈二尺以四约鋭后阔布兵三百六十二人得九十人为外鋭一边人倍一边九十得一百八十并不尽二人共得一百八十二人为内鋭广布兵数亦为长布兵副置加一得一百八十三乘副一百八十二得三万三千三百六以半之得一万六千六百五十三人为内鋭阵布兵以减总兵六万二千五百余四万五千八百四十七人为外鋭兵　　按草中以内鋭阵兵数减前方阵兵数余为外鋭阵兵数非是盖无以知两总数为相等也试以数明之依束箭法以总阔求得总三角数七万零五百以鋭阔求得内三角数一万六千六百五十三又以每人八尺除两骑路阔十丈零四尺得一十三人与内鋭阔相加得阔二百求得内外间三角数二万零一百置总三角数减内外间三角数加内三角数得六万七千零五十三与前方阵兵数相较多四千五百五十三安得谓之等乎今另设歩法于后　　法设骑路之阔当二十人先以总三角数与前方阵数相减得今多八千人乃倍骑路阔人数得四十人为截骑路上小三角之阔求得小三角数八百二十以减今多数余七千一百八十为寔以四十为法除之得一百七十九人为内鋭阔余二十人依术内不尽者为补队兵次置总阔减去内阔余一百九十六人再减并骑阔四十人余一百五十六人半之得七十八人为外后阔是内鋭阔长皆为一百七十九人外鋭长为三百七十五人后两阔共一百五十六人骑路阔二十人乃以内鋭阔求得内三角数一万六千一百一十人以内阔并两骑阔得二百一十九人为阔求得内外间三角数二万四千零九十人未置总三角数内减去内外间三角数余四万六千四百一十人加内三角数得六万二千五百二十人再减补队兵二十人得六万二千五百人与方阵总兵原数脗合,,,,,,
数学九章,数学九章巻八上,圆营敷布,问周制一军欲布圆营九重毎卒立圆边六尺重间相去比立尺数倍之于内摘差兵四分之一出奇不可缩营示弱须令仍用原营布满余兵欲知原营内外周及立人数并出奇后每卒数立尺数外周人数各几何,,,周制一军一万二千五百人出奇三千一百二十五人　原内周八百四丈立一千三百四十人原外周八百六十一丈六尺立一千四百三十六人　出奇后原外周立一千八十九人原内周立一千一十六人内外周人立七尺九寸一分,以商功求之置重数减一余为叚以叚乘圆差为衰以衰乘重数为率求圆周以率减兵余如重数而一得内周人数不满为余兵以人立圆边乘内周人得内周尺倍衰乘圆边为泛以泛并内周尺得外周尺为实如圆边而一得外周人求出奇后以率加存兵如重数而一得外周人不满为余兵以外周人约原外周尺得后立尺以后立尺约原内周得内周人　　按求圆阵草中用圆束法圆束实六等边形非图形也盖圆形重数相距等则弧边上相距不等弧边上相距等则重数相距不等惟圆束可并取相等故用其法至次阵减人数不减营周尺数则各重周上相距不能相等故草中又以尺数求内周人数然未免与圆束逐层相差数不合亦仅取其大畧也又旧用二图各防为圆周九重今用一图防为六等边形三重惟取易见则二图九重其理一也　　草曰置九重减一余八为叚以乘圆束差六得四十八为衰【按圆束每层差不今内外重数相距倍于人立相距则每层差一十二为倍差常法重数减一与半差相乘为衰今倍差故即与差数相乘为衰也】九重得四百三十二为率　　求原周以率四百三十二减周制一军一万二千五百余一万二千六十八为实如重数九而一得一千三百四十人为内周人数不满八人为余兵　　次以人立圆边六尺乘内周人一千三百四十得八千四十尺收作八百四丈为内周尺数　　倍衰四十八得九十六乘圆边六尺得五百七十六尺为泛　　以泛五百七十六尺并内周八千四十尺得八千六百一十六尺为外周尺　　以外周尺八千六百一十六为实如圆边六尺而一得一千四百三十六人为外周人数　　求出奇后以奇母四约一万二千五百得三千一百二十五为奇兵以减总军余九千三百七十五为存兵次以率四百三十二加之得九千八百七十为实加重数九而一得一千八十九为外周人不尽六　　次以原外周八千六百一十六尺为实以外周人一千八十九约之得七尺九寸一分不尽二尺一分与法求等得三俱约之为分下三百六十三分之六十七　　置原内周八千四十尺为实以后立尺七尺九寸一分约之得一千一十六为内周人数不尽三尺四寸四分为宽地　　本术所求内外周之人数既定不拘奇出奇入皆以六人为重差或累差加减各得诸重围数或并九重人课总军存兵　　,,,,,,
数学九章,数学九章巻八上,计布圆阵,问歩率二千六百人为图阵人立圆九尺形如车辐无丽布阵阵重间倍人立圆边尺数须合内径七十二丈圆法用周三径一之率欲知阵重几数及内外周通径并所立人数各几何,,,内周二百一十六丈立二百四十人　外周三百二丈四尺立三百三十六人　通径一百丈八尺阵计九重【不尽八人】,以商功求之以圆率因内径为内周以人立尺约之为内周人数乃以圆求差率为隅次置内周人减隅余约从方列兵数为宽开平方得重数不尽为余兵置重数减一余四因又乘圆边尺数并内径共为通径以圆率因通径得外周　　按旧本有图前题同今删去　　草曰以圆率三因内径七十二丈得二千一百六十尺为内周以圆边九尺约内周得二百四十为内周人数乃以圆束差六为从隅次置内周二百四十人减隅余二百三十四为从方列兵二千六百为寔开平方歩法从方进一位隅法超一位今方隅皆不可超进乃于寔约商置九重以商生隅六得五十四増入从方内共得二百八十八乃命上商九重除寔讫寔余八人为余兵副置九重减一余八以四因之【按九重八间径両端应二因之间倍于立歩又应二因之今合为四因】得三十二又乘图边九尺得二百八十八尺并内径七百二十尺得一千八尺为通径又以圆率三因通径得三千二十四尺为外周次以圆边九尺为法除外周尺数得三百三十六人为外周人数合问　　按圆束环积有内周求重数法置积为寔圆束差半之为从隅又以半差减内周余为从方开平方得重数此圆束环积每层为倍差故即以圆束差为从隅减内周为从方也又按周三径一正与六边形相合故人数尺俱无奇零也　,,,,,,
数学九章,数学九章卷八下,军器功程,问今欲造弓刀各一万副箭一百万只据工程七人九日造弓八张八人六日造刀五副三人二日造箭一百五十只作院见管弓作二百人刀作五百四十人箭作二百七十六人欲知毕日几何,,,造弓一万张三百九十三日四分日之三造刀一万副一百七十七日九分日之七造箭一百万只一百四十四日二百七分日之一百八十二【按六十九分之六十四讹二百七分之一百八十二】,以粟米求之互换入之置各功程原人率于右行置原日数于中行置欲求数为左行以三行对之为各实列右行置原物数于中行置见人为左行以左行乘中行各为法以对除右行各得日数草曰置原造弓七人造刀八人造箭三人于右行次置造弓九日造刀六日造箭二日列中行又置于造弓一万欲造刀一万欲造箭一百万列左行以三行对乘　　次列原造弓八张刀五副箭一百五十只放中又列见管弓作二百人刀作五百四十人箭作二百七十六人于左行　　以两行对乘之上得一千六百中得二千七百下得四万一千四百各为法　　先以上法一千六百除寄右行弓日实六十三万日得三百九十三日为造弓一万张日数　　不尽一千二百与法求等得四百俱约之为四分日之三　　次以中得二千七百除寄右行刀日实四十八万日得一百七十七日为造刀一万副日数　　不尽二千一百与法求等得三百俱约之为九分日之七　　次以下法四万　　百除寄右行箭日实六百万日得一百四十四日为造箭一百万只日数　　不尽三万六千四百日与法四万一千四百求等得二百俱以约之得二百七分日之一百八十二为造箭日分合问【按不尽数三万八千四百误为三万六千四百分母六十九讹二百零七分子六十四讹一百八十二】　　,,,,,,
数学九章,数学九章卷八下,计造军衣,问库有布绵絮三色计料欲制军衣其布六人八匹少一百六十匹七人九匹剰五百六十匹其绵八人一百五两剰一万六千五百两九人一百七十两剰一万四千四百两其絮四人一十三斤少六千八百四斤五人一十四斤适足欲知军士及布绵絮各几何,,,兵士一万五千一百二十人　布二万匹绵三十万两　絮四万二十三百二十六斤,"以盈拙求之置人数于左右之中置所给物各于其上置盈拙各于其下令维乘之先以人数互数乘其所给率相减余为法次以人数相乘为寄后以盈拙互乘其上未减者是谓未乘騐其下系一盈一拙以上下皆并之为物其上并之实其下并之乘寄为兵寔如法而一各得騐其系两盈或两拙者以上下皆相减之其上减之余为物寔其下减之余乘寄为兵寔二寔皆如法而一各得騐其或一盈一足或一拙一足者其适足乃以空互乘其上未减者去之只以所用盈拙数互乘其上为物寔以盈或拙一数乘寄为兵寔皆如法而一各得　　求布草曰置布于六人左中八匹于左朏上一百六十四匹于左下置七人于右中九匹于右上盈百五六十于布下先以左右之中六七互乘左右之上讫左上得五十五右上得五十四以相减之余二为法次以左右中六七相乘得四十二为寄于中次以左下亏一百六十乘右上未减五十四得八十六百四十又以右下盈五百六十乘左上未减五十六得三万一千三百六十验得左右之下系一盈一朏当并之以三万一千三百六十并右上八千六百四十得四万为布实次以左下朏一百六十并左下盈五百六十得七百二十乘寄四十二得三万二百四十为兵实二实皆如法二而一得二万匹为布得一万五千一百二十为兵　　求布图<子部,天文算法类,算书之属,数学九章,卷八下>　　求绵草曰置八人于左中绵一百五十两于左上余一万六千五百两于左下次置九人于右中一百七十两于右上余一万四千四百两于右下以左右中八九五乘各上讫左上得一千三百五十右上得一千三百六十相减余一十为法次以中八九相乘得七万二为寄于中次以左下一万六千五百乘右上一千三百六万得二千二百四十四万却以右下一万四千四百乘左上一千三百五十得一千九百四十四万验其下系两盈当相减之其右上余三百万为绵实其左右之下亦相减之余二千一百乘寄七十二得二十五万一千二百为兵实二实皆如法一十而一绵得三十万两兵得一万五千一百二十人　　求绵图<子部,天文算法类,算书之属,数学九章,卷八下>　　求絮草曰置四人于左中一十三斤于左上少六千八百四斤于左下又置五人于右中一十四斤于右上适足为空于右下以左右之中四五互乘其上讫左上得六十五右上得五□六利减余九为法以中四五相乘得二十为寄于中先以左下六千八百四互乘右上五十六得三十八万一千四百二十却以右适足之空乘左上六十五亦为空乃去之只以右上三十八万一千二十四斤为絮实只以左下六千八百四乘寄二千人得一十三万六千八十为兵实二实皆如法九而一具絮得四万二千三百三十六斤其兵得一万五千一百二十人合问　　求絮图<子部,天文算法类,算书之属,数学九章,卷八下>　　已上布绵絮三项求人兵数皆同今仍于各图立算求之以合本术　　",,,,,,
数学九章,数学九章卷八下,先计军程,问一军三将三十队队七十五人每将分左右傔作九行爬头拽行每日六十里明日路狭以军拽行至晚欲知先宿程里数几何,,,六里二百四十歩,以均输求之置行数为法以单数一行乘日程为寔寔如法两一得宿程里歩　　草曰置行数九为法以单傔数一行用乘六十里为寔寔如法而一得六十不尽六里以里法三百六十歩通之得二千一百六十歩又为寔仍如法九而一得二百四十歩为六里二百四十歩宿程　　按此草易见旧有算式今删　　,,,,,,
数学九章,数学九章卷八下,移运均劳,问今起夫移运县饷于某郡交纳合起一万二千夫甲州有三县上县力五十七万三千二百五十九贯五百文至输所九百二十五里中县力五十万四千九百八十三贯七百八十文至输所六百五十二里下县力四十九万八千七百六十贯九百五十文至输所四百六十五里乙军倚郭一县五郷仁郷力一百二万八千三百七十一贯九百八十文至输所七百　　六里义乡力一　　　　　　　　　　　六百文至输所七百九十五里礼郷力一十万八千四百六十三贯五十文至输所七百九十里智乡力八万四千千二百三十六贯二百八十五文至输所七百十九里信乡力九千三百四十五贯一百六十六文至输所八百四里欲知以物力多寡道里远近均运之令费劳等各合科夫几何,,,甲州上县差二千四百三十夫中县差三千三十七夫下县差四千二百六夫　乙军郭县仁乡七百一十三夫义乡五百八十九夫　　礼乡五百三十八夫智乡四百四十一夫信郷四十六夫,"以均输求之置各县及乡力皆如里而一不尽者约之复通分内子互乘之或就母迁退之各得变力可约约之为定力副并为法以合起夫徧乘未并定力各得为实并如前法而一各得夫其余分軰之草曰置甲州三县及乙军五乡物力里数作八行列之具图于后<子部,天文算法类,算书之属,数学九章,卷八下>　　置上县力五十七万三千二百五十九贯五百文如九百二十五里而一得力六十一万九千七百四十置中县五十万四千九百八十三贯七百八十文如六百五十二里而一得力七十七万四千五百一十五置下县四十九万八千七百六十贯九百五十如四百六十五里而一得力一百七万二千六百四不尽九十文与法求等得十五约之得三十一分之六置仁郷一十二万八千三百七十一贯九百八十如七百里而一得力一十八万一千八百三十置义乡乡一十一万九千四百七十二贯六百文如七百九十五里而一得力一十五万二百八十置礼乡一十万八千四百六十三贯五十文如七百九十而一得力一十三万七千二百九十五置智乡八万四千二百三十六贯二百八十五文如七百四十九里而一得力一十一万二千六百四十五置信乡九千三百四十五贯一百六十文如八百四里而一得力一万一千二百六十三不尽二百六十八文与法求等得二百六十八约为三分之一其下县信乡二处带母子者各以母互徧乘八处所得毕二处各内本子上得五千七百六十三万五千八百二十中得七千二百二万九千八百九十五下得九千九百七十五万二千一百九十仁得一千六百九十一万一百九十义得一千三百九十七万六千四十礼得一千二百七十六万八千四百三十五智得一千四十五万九千二百四十五信得一百八万九百七十已上为三郷五县变力率可约者复求等约之求得五故俱以五约之上得一千一百五十二万七千一百六十四中得一千一百四十万五千九百七十九下得一千九百九十五万四百三十八仁得三十八万二千五十八【按三十八讹五十八】义得二百七十九万五千二百八礼得二百五十五万三千六百七十八智得二百九万一千八百四十九信得二十一万六千一百九十四已上并为定力副并八处定力得五千六百九十二万二千五百七十七为法【按法多二十仁乡定力多二十故也】以合起一万二千夫遍乘定力讫上得一千三百八十三亿二千五百九十六万八千为实中得一千七百二十八亿七千一百四十七万八千为中实下得二千三百九十四亿五百二十五万六千为下实【按】得四百五亿八千四百六十九万六千【按多二十四万定力多二十故也】为仁实义得三百三十五亿四千二百四十九万六千为义寔礼得三百六亿四千四百二十万万四千为礼寔智得三百五十一亿二百一十八万八千为智寔信得二十五亿九千四百三十二万八千为信寔已上八寔皆如前法而一余分軰之各得夫数合　　",,,,,,
数学九章,数学九章卷八下,均敷径役,问军戍差坐烽摆铺切虑差径不均今诸军共合差一千二百六十人契勘诸军见管前军六千一百七十人右军四千九百三十六人中军七千四百四人左军三千七百二人后军二千四六十八人各军合差几何,,,前军差三百一十五人　右军差二百五十二人　中军差三百七十八人　　军差一百八十九人　后军差一百二十六人,以均输求之置各军见管人騐可求约等以约之为衰副并为法以共合差数乘列衰各为寔寔如法而一各得　　草曰置诸军见管求等得一千二百三十四俱以约见管前军得五右军得四中军得六左军得三后军二列为各衰副并诸衰得二十为法以共差一千得二百六十人乘诸衰前军得六千三百右军得五千四十中军得七千五百六十左军得三千七百八十后军得二千五百二十各为寔皆如法二十而一前军合差三百一十五人右军合差二百五十二人中军合差三百七十二人左军合差一百八十九人后军合差一百二十六人　　　　,,,,,,
数学九章,数学九章卷九上,积木计余,问原管杉木一尖垛偶不记数从上取用至中间见存九条为面问原木及见存各几何　　,,,原木一百五十三条 见存木一百一十七 条,商功求之堆积入之倍中面副置减一以乘其副得数半之为原木副置上层减一以乘其副得数半之用减原木余为见存【其非中一层数者各以自地上至面层数立数求之】草曰倍中面九条得一十八副置减一余一十七以乘副一十八得三百六条以半之得一百五十三条为原木之数副置中面九条减一余八以乘副九得七十二以半之得三十六以减原木一百五十三余一百一十七条为见存木数合问　　按此即一面平堆形中层为九上下必各有八层共十七层即原尖堆形上八层即用过尖堆形其义甚明旧余木图今删　　,,,,,,
数学九章,数学九章卷九上,竹围芦束,问受给场交收竹二千三百七十四把内筀竹一千一百五十一把每把外围三十六竿水竹一千二百二十三把每把外围四十二竿芦三千六十五束每束围五尺其芦原様五尺五寸今纳到围小合准原芦几束及水筀竹各几何　　,,,筀竹一十四万六千一百七十七竿水竹二十万六千六百八十七竿合准原芦二千五百三十三束【一百二十一分束之七】,以方田及圆率求之置原束差并竹外围竹数以乘外围又乘把数为竹实倍圆束差为竹法除之各得二竹数皆以把数为心加入各得竹条数置芦围尺数自乘以乘芦束为芦实以芦原尺数自乘为芦法除实得所准芦束数　　草曰置围束差六并筀竹外围三十六竿得四十二竿以乘外围三十六竿得一千五百一十二竿又乘筀竹一千一百五十一把得一百七十四万三百一十二竿为筀竹实倍圆束差六得一十二为竹法除实得一十四万五千二十六竿以把数一千一百五十一并之得一十四万六千一百七十七竿为筀竹又置原差六并水竹外围四十二竿得四十八竿以乘水外围四十二竿得二千一十六竿又乘水竹一千二百二十三把得二百四十六万五千五百六十八竿为水竹实亦以竹法一十二除之得二十万五千四百六十四竿以水竹把数一千二百二十三并之得二十万六千六百八十七竿为水竹数次置芦围五尺通为五十寸以自乘得二千五百寸又乘芦束数三千六十五得七百六十六万二千五百寸为芦实以原様芦围五尺五寸亦通为五十五寸以自乘得三千二十五寸为芦法除实得二千五百三十三束不尽一百七十五寸与法求等得二十五俱以约之得一百二十一分束之七为芦二千五百三十三束一百二十一分束之七合问　　,,,,,,
数学九章,数学九章卷九上,寄仓知总,问和籴米运借仓权顿计五十厫毎厫阔一丈五尺深三丈米高一丈二尺又借寺屋四十间内二十五间阔一丈二尺深二丈五尺米高一丈内一十五间各阔一丈三尺深三丈米高一丈二尺欲知寺屋及仓容米共计几何,,,共计米一十六万六千八十石　仓五十厫米一十万八千石　寺屋四十间米五万八千八十石,商功求之置厫并屋深阔米高相乘并之为实如斛法而一　　草曰先以厫深三丈通为三十尺乘阔十五尺得四百五十尺又乘高一十二尺得五千四百尺以乘五十厫得二十七万尺为实以斛法二尺五寸除之得一十万八千石为仓五寸厫共容米次置寺屋深二十五尺乘阔一十二尺得三百尺乘米高一十尺得三千尺以二十五间乘之得七万五千尺于上次置深三十尺乘阔一十三尺得三百九十尺又乘米高十十二尺得四千六百八十尺以乘一十五间得七万二百尺加上共得一十四万五千二百尺以斛法二尺五寸除之得五万八千八十石为寺屋四十间共容米以并厫米共得一十六万六千八十石为共和籴到米　　,,,,,,
数学九章,数学九章卷九上,方圆同积,问有圆囤米二十五个内有大囤一十二个上径一丈下径九尺高一丈二尺小囤一十三个上径九尺下径八尺高一丈今出租斗一只口方九寸六分底方七寸正深四寸并裹明准尺令准数造五斗方斛及圆斛各二只湏令二斛口径正深大小不同各得多少及囤积米几何,,,方斛一只口方六寸四分底方一尺二寸深一尺五寸九分二厘又一只口方一尺底方一尺二寸深一尺一寸四分五厘　圆斛一只口径一尺二寸七分底径一尺二寸深一尺二寸一分四厘又一只口径一尺三寸底径一尺二寸深一尺一寸八分五厘囤米计八千六十七石四升七合四勺一抄八撮按共囤米数误应得二千零一十六石七斗六升一合八勺五抄草内少一四归故差多三倍,以商功及少广求之置出斗上下方相乘之又各自乘并之乘深又以五斗乘之为积于上求方斛先自如意立数为斛深又如意立数为底方置深为从隅以底方乘隅为从方又以底乘从方为减率以减上积余为实开连枝平方得方斛口方不尽以所得数为基增损求之以口底方相乘又各自求并之为法除前上积得深余分収弃之求图斛置四数以因前积为寄如意立数为斛深别如意立数为底径以三因深为从隅以底径乘隅为从方以底径乘从方为减率以减寄余为实开连枝平方得口径不尽以所得数为基如意求差以口底径相乘又各自乘并之为法除寄得深余分収弃之求囤米置各囤上径下径相乘又各自乘并之乘高又乘囤数所得之数为积【囤有大小以类】并之为共积如四而一为实以斛求之得米　　草曰置出租斗口方九寸六分与底方七寸相乘得六十七寸二分于上又于口方九寸六分自乘之得九十二寸一分六厘加上又以底方七寸自乘得四十九寸又加上共得二百八寸三分六厘乘深四寸得八百三十三寸四分四厘又以五斗乘之得四千一百六十七寸二分为三叚斛积于上求方斛如意立一尺六寸为斛深又加意立一尺二寸为斛底以深一十六寸为从隅以底一十二寸乘隅得一百九十二寸为从方又以底一十二寸乘从方一百九十二寸得二千三百四寸为减率以减上积四千一百六十七寸二分余一千八百六十三寸二分为实开连枝平方得六寸三分五厘为基其积不及一寸一分六厘系有亏数其基数为米可用湏合损益基数今益作六寸四分为口方以原立一尺二寸为底方以口方乘底方得七十六寸八分以上又以口方六寸四分自乘得四十寸九分六厘又以底方十二寸自乘得一百四十四寸并以上共得二百六十一寸七分六厘为法以除前积四千一百六十七寸二分得一尺五寸九分二厘为方斛深其积不及一厘九毫二丝収为闰又累増至一十寸为口方仍以一十二寸为底方乃以口方一十寸乘底方一十二寸得一百二十寸于上又口方自乘得一百寸加上又以底方自乘得一百四十四寸又加上共得三百六十四寸为法亦除前实积四千一百六十七寸二分得一十一寸四分五厘为方斛深其积不及六分収为闰此是求出両等斛数在人择而用之求圆斛置四数以因前积四千一百六十七寸二分得一万六千六百六十八寸八分为寄如意立一尺二寸为圆斛深又如意立一尺为底径以三因深得三十六寸为从隅以底一十寸乘隅得三百六十寸为从方又以底一十寸乘从方得三千六百寸为减率以减寄一万六千六百六十八寸八分余一万三千六十八寸八分为实开连枝平方得一尺四寸七分为基其实不及二寸四分四厘収为闰次以原立底径一尺并基一尺四寸七分得二尺四寸七分只减七分为差以余三尺四寸以半之得一尺二寸为底径以差七分并底径得一尺二寸七分为口径始以口径一尺二寸七分乘底径一尺二寸得一百五十二寸四分于上次以口径自乘得一百六十一寸二分九厘加上又以底径自乘得一百四十四寸又加上共得四百五十七寸六分九厘以三因之得一千三百七十三寸七厘为法除前寄一万六千六百六十八寸八分得一尺二寸一分四厘为圆斛正深其实不及二毫六丝九忽八微収为闰又以基一尺四寸七分增三分得一尺五寸并底径一尺得二尺五寸减一寸为差余二尺四寸以半之得一尺二寸为底径以差一寸并底径一尺二寸得一尺三寸为口径始以口径一十三寸乘底径一尺二寸得一百五十六寸于上又以口径一十三寸自乘得一百六十九寸加上又以底径一十二寸自乘得一百四十四寸又加上共得四百六十九寸以三因之得一千四百七寸为法除前寄一万六千六百六十八寸八分得一尺一寸八分四厘七毫为圆斛深寄余七厘一毫却収深七毫作一厘通得一尺一寸八分五厘为圆斛深此是求出両等圆斛在人择而用之　求囤米置大囤上径一丈通为百寸乘下径九十寸得九千于上又以上径自乘得一万寸加上又以下径九十寸自乘得八千一百寸加上共得二万七千一百寸乘高一百二十寸得三百二十五万二千寸又乘大囤一十二个得三千九百二万四千寸为寄次置小囤上径九十寸下径八十寸相乘得七千二百寸于次又上径自乘得八千一百寸加次又下径自乘得六千四百寸加次共得二万一千七百寸又乘高一百寸得二百一十七万寸又乘小囤一十三个得二千八百二十一万寸并寄共得六千七百二十三万四千寸为实【按应四归为实草中遗漏故得数误】倍前斛积四千一百六十七寸二分为法除之得八千六十七石四升七合四勺一抄四撮　　按求方斛积法以上下径相乘又各自乘并而以深再乘三除之得积求径深法三因积有二径以二径相乘各自乘数并而除之得深有一深一径以深除积得数内减径自来余为实径为纵开带纵平方得又一径或径自乘深再乘减积除为实以深为纵隅深径相乘为纵方开连枝平方得又一径草中求斗积不加三除为三倍斗积五因之为三倍斛积故设正深底径二数开连枝平方以求口径既得口径复设二径数以求正深也求圆斛径即如求圆外切方边当以方圆幂率变圆积为方积故四因前积而以三因正深代三除也求圆囤米尺积先用方斛求积法次变方为圆方斛法用三除变圆法用三因四除合之则三因四除合之则三除并可省惟以四除之卽得圆囤积术中详言之而草中歩算遗漏四除故得数误为四倍也,,,,,,
数学九章,数学九章卷九下,推求典本,问典库今年二月二十九日有人取觧一号主家听得当事共筭本息一百六十贯八百三十二文称系前岁头腊月半觧去月息二分二厘欲知原本几何,,,本一百二十贯文,"以粟米求之置积日乘息分数增三百为法以三百乘共钱为寔寔如法而一得本　　草曰置前年头腊月半系四十五日并去年三百六十又加今年五十九日共得四百六十四日为积日乘息二分二厘得一百二十文八厘增三百文得四百二文八厘为法以三百文乘共钱一百六十贯八百三十二文得四万八千二百四十九贯六百文为寔如法而一得一百二十贯文为原本　　按题意谓前年十一月半典钱去年未取今年二月二十九日取去按日计利共合本息钱一十六千八百三十二文月息每千二十二文问本钱若干法当以积日乘息二十二文以三十日除之得一千文之共息加一千文为一千文之本息共数然后置今本息共数以一千乘之一千之本息共数除之即得今本钱数草中以十文为本以二分二厘为息不以三十除之为共息而以三十乘十文得三百为本其理一也<子部,天文算法类,算书之属,数学九章,卷九下><子部,天文算法类,算书之属,数学九章,卷九下>　　",,,,,,
